Human Timestamp,Unix Time,Microseconds,Latitude,Longitude,Height,Velocity North,Velocity East,Velocity Down,Latitude Standard Deviation,Longitude Standard Deviation,Height Standard Deviation,Tilt,Heading,Tilt Standard Deviation,Heading Standard Deviation,Fix Type,Doppler Velocity Valid,Time Valid,External GNSS,Tilt Valid,Heading Valid,Floating Heading
Thu Nov 12 00:12:45 IST 2020,1605120165,99911,35.58349859999999,-80.85408380000001,224.18800000000002,-0.027,0.011000001,-0.003,5.44,5.44,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:45 IST 2020,1605120165,99911,35.58349859999999,-80.85408380000001,224.18800000000002,-0.027,0.011000001,-0.003,5.44,5.44,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,599912,35.5834982,-80.8540835,224.258,0.006,0.002,-0.002,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,599912,35.5834982,-80.8540835,224.258,0.006,0.002,-0.002,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,599912,35.5834982,-80.8540835,224.258,0.006,0.002,-0.002,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,799912,35.5834982,-80.8540835,224.268,-0.0050000004,-0.017,-0.004,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,799912,35.5834982,-80.8540835,224.268,-0.0050000004,-0.017,-0.004,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,799912,35.5834982,-80.8540835,224.268,-0.0050000004,-0.017,-0.004,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,799912,35.5834982,-80.8540835,224.268,-0.0050000004,-0.017,-0.004,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,799912,35.5834982,-80.8540835,224.268,-0.0050000004,-0.017,-0.004,5.4240003,5.4240003,8.592,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,999912,35.5834982,-80.8540835,224.276,-0.003,0.008,-0.004,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,999912,35.5834982,-80.8540835,224.276,-0.003,0.008,-0.004,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,999912,35.5834982,-80.8540835,224.276,-0.003,0.008,-0.004,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:46 IST 2020,1605120166,999912,35.5834982,-80.8540835,224.276,-0.003,0.008,-0.004,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,199912,35.5834982,-80.8540834,224.284,0.018000001,0.003,-0.007,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,199912,35.5834982,-80.8540834,224.284,0.018000001,0.003,-0.007,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,199912,35.5834982,-80.8540834,224.284,0.018000001,0.003,-0.007,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,199912,35.5834982,-80.8540834,224.284,0.018000001,0.003,-0.007,6.129479,6.129479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,399912,35.5834982,-80.8540834,224.29,0.009000001,0.003,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,399912,35.5834982,-80.8540834,224.29,0.009000001,0.003,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,399912,35.5834982,-80.8540834,224.29,0.009000001,0.003,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,399912,35.5834982,-80.8540834,224.29,0.009000001,0.003,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,599912,35.5834981,-80.8540834,224.299,-0.003,-0.002,-0.010000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,599912,35.5834981,-80.8540834,224.299,-0.003,-0.002,-0.010000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,599912,35.5834981,-80.8540834,224.299,-0.003,-0.002,-0.010000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,599912,35.5834981,-80.8540834,224.299,-0.003,-0.002,-0.010000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,799912,35.5834981,-80.8540834,224.305,0.016,-0.018000001,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,799912,35.5834981,-80.8540834,224.305,0.016,-0.018000001,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,799912,35.5834981,-80.8540834,224.305,0.016,-0.018000001,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,799912,35.5834981,-80.8540834,224.305,0.016,-0.018000001,-0.009000001,6.129479,6.129479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,999912,35.5834981,-80.8540834,224.30700000000002,0.004,0.001,-0.0050000004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,999912,35.5834981,-80.8540834,224.30700000000002,0.004,0.001,-0.0050000004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,999912,35.5834981,-80.8540834,224.30700000000002,0.004,0.001,-0.0050000004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:47 IST 2020,1605120167,999912,35.5834981,-80.8540834,224.30700000000002,0.004,0.001,-0.0050000004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,199912,35.5834981,-80.8540834,224.317,0.0050000004,0.002,-0.010000001,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,199912,35.5834981,-80.8540834,224.317,0.0050000004,0.002,-0.010000001,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,199912,35.5834981,-80.8540834,224.317,0.0050000004,0.002,-0.010000001,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,199912,35.5834981,-80.8540834,224.317,0.0050000004,0.002,-0.010000001,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,399912,35.5834981,-80.8540833,224.321,0.001,-0.002,-0.007,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,399912,35.5834981,-80.8540833,224.321,0.001,-0.002,-0.007,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,399912,35.5834981,-80.8540833,224.321,0.001,-0.002,-0.007,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,399912,35.5834981,-80.8540833,224.321,0.001,-0.002,-0.007,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,599912,35.5834981,-80.8540833,224.31900000000002,-0.004,0.011000001,0.0050000004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,699912,35.583498,-80.8540833,224.328,0.014,-0.002,-0.004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,699912,35.583498,-80.8540833,224.328,0.014,-0.002,-0.004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,699912,35.583498,-80.8540833,224.328,0.014,-0.002,-0.004,6.113479,6.113479,9.313479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,799912,35.583498,-80.8540833,224.328,-0.006,0.003,-0.001,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,799912,35.583498,-80.8540833,224.328,-0.006,0.003,-0.001,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,799912,35.583498,-80.8540833,224.328,-0.006,0.003,-0.001,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,799912,35.583498,-80.8540833,224.328,-0.006,0.003,-0.001,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,999912,35.583498,-80.85408319999999,224.336,0.007,0.008,-0.008,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:48 IST 2020,1605120168,999912,35.583498,-80.85408319999999,224.336,0.007,0.008,-0.008,6.097479,6.097479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,99912,35.583498,-80.85408319999999,224.34,-0.011000001,-0.001,-0.009000001,6.097479,6.097479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,99912,35.583498,-80.85408319999999,224.34,-0.011000001,-0.001,-0.009000001,6.097479,6.097479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,99912,35.583498,-80.85408319999999,224.34,-0.011000001,-0.001,-0.009000001,6.097479,6.097479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,99912,35.583498,-80.85408319999999,224.34,-0.011000001,-0.001,-0.009000001,6.097479,6.097479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,299912,35.5834979,-80.85408319999999,224.345,-0.017,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,299912,35.5834979,-80.85408319999999,224.345,-0.017,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,299912,35.5834979,-80.85408319999999,224.345,-0.017,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,299912,35.5834979,-80.85408319999999,224.345,-0.017,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,499912,35.5834979,-80.85408319999999,224.345,-0.010000001,-0.010000001,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,499912,35.5834979,-80.85408319999999,224.345,-0.010000001,-0.010000001,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,499912,35.5834979,-80.85408319999999,224.345,-0.010000001,-0.010000001,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,499912,35.5834979,-80.85408319999999,224.345,-0.010000001,-0.010000001,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,699912,35.5834978,-80.85408319999999,224.348,0.0,0.017,-0.007,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,699912,35.5834978,-80.85408319999999,224.348,0.0,0.017,-0.007,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,699912,35.5834978,-80.85408319999999,224.348,0.0,0.017,-0.007,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,699912,35.5834978,-80.85408319999999,224.348,0.0,0.017,-0.007,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,899913,35.5834978,-80.8540831,224.351,0.001,0.001,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,899913,35.5834978,-80.8540831,224.351,0.001,0.001,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,899913,35.5834978,-80.8540831,224.351,0.001,0.001,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:49 IST 2020,1605120169,899913,35.5834978,-80.8540831,224.351,0.001,0.001,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,99913,35.5834978,-80.8540831,224.354,0.003,-0.009000001,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,99913,35.5834978,-80.8540831,224.354,0.003,-0.009000001,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,99913,35.5834978,-80.8540831,224.354,0.003,-0.009000001,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,99913,35.5834978,-80.8540831,224.354,0.003,-0.009000001,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,299913,35.5834978,-80.85408319999999,224.359,0.004,-0.010000001,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,299913,35.5834978,-80.85408319999999,224.359,0.004,-0.010000001,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,299913,35.5834978,-80.85408319999999,224.359,0.004,-0.010000001,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,299913,35.5834978,-80.85408319999999,224.359,0.004,-0.010000001,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,499913,35.583497699999995,-80.8540831,224.362,-0.007,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,499913,35.583497699999995,-80.8540831,224.362,-0.007,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,499913,35.583497699999995,-80.8540831,224.362,-0.007,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,499913,35.583497699999995,-80.8540831,224.362,-0.007,-0.004,-0.010000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,699913,35.583497699999995,-80.8540831,224.368,-0.006,-0.004,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,699913,35.583497699999995,-80.8540831,224.368,-0.006,-0.004,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,699913,35.583497699999995,-80.8540831,224.368,-0.006,-0.004,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,699913,35.583497699999995,-80.8540831,224.368,-0.006,-0.004,-0.011000001,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,899913,35.58349760000001,-80.85408319999999,224.37800000000001,-0.009000001,-0.013,-0.022000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,899913,35.58349760000001,-80.85408319999999,224.37800000000001,-0.009000001,-0.013,-0.022000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,899913,35.58349760000001,-80.85408319999999,224.37800000000001,-0.009000001,-0.013,-0.022000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:50 IST 2020,1605120170,899913,35.58349760000001,-80.85408319999999,224.37800000000001,-0.009000001,-0.013,-0.022000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,99913,35.58349760000001,-80.85408319999999,224.387,0.007,-0.012,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,99913,35.58349760000001,-80.85408319999999,224.387,0.007,-0.012,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,99913,35.58349760000001,-80.85408319999999,224.387,0.007,-0.012,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,99913,35.58349760000001,-80.85408319999999,224.387,0.007,-0.012,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,299913,35.58349760000001,-80.8540831,224.397,-0.002,0.010000001,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,299913,35.58349760000001,-80.8540831,224.397,-0.002,0.010000001,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,299913,35.58349760000001,-80.8540831,224.397,-0.002,0.010000001,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,299913,35.58349760000001,-80.8540831,224.397,-0.002,0.010000001,-0.025,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,499913,35.58349760000001,-80.8540831,224.398,-0.007,-0.0050000004,-0.023000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,499913,35.58349760000001,-80.8540831,224.398,-0.007,-0.0050000004,-0.023000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,499913,35.58349760000001,-80.8540831,224.398,-0.007,-0.0050000004,-0.023000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,499913,35.58349760000001,-80.8540831,224.398,-0.007,-0.0050000004,-0.023000002,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,699913,35.5834975,-80.85408319999999,224.397,-0.009000001,-0.016,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,699913,35.5834975,-80.85408319999999,224.397,-0.009000001,-0.016,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,699913,35.5834975,-80.85408319999999,224.397,-0.009000001,-0.016,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,699913,35.5834975,-80.85408319999999,224.397,-0.009000001,-0.016,-0.008,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,899913,35.5834975,-80.85408319999999,224.401,0.007,-0.0050000004,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,899913,35.5834975,-80.85408319999999,224.401,0.007,-0.0050000004,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,899913,35.5834975,-80.85408319999999,224.401,0.007,-0.0050000004,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:51 IST 2020,1605120171,899913,35.5834975,-80.85408319999999,224.401,0.007,-0.0050000004,-0.006,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,99913,35.5834975,-80.85408319999999,224.409,0.0050000004,-0.008,-0.012,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,99913,35.5834975,-80.85408319999999,224.409,0.0050000004,-0.008,-0.012,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,99913,35.5834975,-80.85408319999999,224.409,0.0050000004,-0.008,-0.012,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,99913,35.5834975,-80.85408319999999,224.409,0.0050000004,-0.008,-0.012,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,299913,35.5834975,-80.85408319999999,224.416,0.012,0.0,-0.017,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,299913,35.5834975,-80.85408319999999,224.416,0.012,0.0,-0.017,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,299913,35.5834975,-80.85408319999999,224.416,0.012,0.0,-0.017,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,299913,35.5834975,-80.85408319999999,224.416,0.012,0.0,-0.017,6.081479,6.081479,9.297479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,499913,35.5834975,-80.85408319999999,224.421,0.010000001,-0.003,-0.012,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,499913,35.5834975,-80.85408319999999,224.421,0.010000001,-0.003,-0.012,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,499913,35.5834975,-80.85408319999999,224.421,0.010000001,-0.003,-0.012,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,499913,35.5834975,-80.85408319999999,224.421,0.010000001,-0.003,-0.012,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,699913,35.5834975,-80.85408319999999,224.427,0.006,-0.004,-0.013,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,699913,35.5834975,-80.85408319999999,224.427,0.006,-0.004,-0.013,6.081479,6.081479,9.281479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:12:52 IST 2020,1605120172,799913,35.5834975,-80.85408319999999,224.423,0.009000001,0.001,-0.004,6.065479,6.065479,9.265479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
